Date,district,0.025,0.5,0.975,bin_from,maxdate
2015-08-20,BO,1,4,8,2015-W33,2015-09-24
2015-08-20,BOMBALI,1,4,8,2015-W33,2015-09-24
2015-08-20,BONTHE,1,4,8,2015-W33,2015-09-24
2015-08-20,KAILAHUN,1,4,8,2015-W33,2015-09-24
2015-08-20,KAMBIA,0,1,4,2015-W33,2015-09-24
2015-08-20,KENEMA,1,4,8,2015-W33,2015-09-24
2015-08-20,KOINADUGU,1,4,8,2015-W33,2015-09-24
2015-08-20,KONO,1,4,8,2015-W33,2015-09-24
2015-08-20,MOYAMBA,1,4,8,2015-W33,2015-09-24
2015-08-20,PORT.LOKO,0,2,5,2015-W33,2015-09-24
2015-08-20,PUJEHUN,1,4,8,2015-W33,2015-09-24
2015-08-20,TONKOLILI,1,5,9,2015-W33,2015-09-24
2015-08-20,WESTERN,0,2,6,2015-W33,2015-09-24
2015-08-27,BO,2,6,11,2015-W33,2015-09-24
2015-08-27,BOMBALI,2,6,11,2015-W33,2015-09-24
2015-08-27,BONTHE,2,6,11,2015-W33,2015-09-24
2015-08-27,KAILAHUN,2,6,11,2015-W33,2015-09-24
2015-08-27,KAMBIA,0,2,5,2015-W33,2015-09-24
2015-08-27,KENEMA,2,6,11,2015-W33,2015-09-24
2015-08-27,KOINADUGU,2,6,11,2015-W33,2015-09-24
2015-08-27,KONO,2,6,11,2015-W33,2015-09-24
2015-08-27,MOYAMBA,2,6,11,2015-W33,2015-09-24
2015-08-27,PORT.LOKO,0,2,6,2015-W33,2015-09-24
2015-08-27,PUJEHUN,2,6,11,2015-W33,2015-09-24
2015-08-27,TONKOLILI,3,7,12,2015-W33,2015-09-24
2015-08-27,WESTERN,1,4,8,2015-W33,2015-09-24
2015-09-03,BO,2,6,11.024999999999977,2015-W33,2015-09-24
2015-09-03,BOMBALI,2,6,11,2015-W33,2015-09-24
2015-09-03,BONTHE,2,6,12,2015-W33,2015-09-24
2015-09-03,KAILAHUN,2,6,12,2015-W33,2015-09-24
2015-09-03,KAMBIA,0,2,5,2015-W33,2015-09-24
2015-09-03,KENEMA,2,6,11.024999999999977,2015-W33,2015-09-24
2015-09-03,KOINADUGU,2,6,12,2015-W33,2015-09-24
2015-09-03,KONO,2,6,12,2015-W33,2015-09-24
2015-09-03,MOYAMBA,2,6,12,2015-W33,2015-09-24
2015-09-03,PORT.LOKO,0,3,6,2015-W33,2015-09-24
2015-09-03,PUJEHUN,2,6,11.024999999999977,2015-W33,2015-09-24
2015-09-03,TONKOLILI,3,8,13,2015-W33,2015-09-24
2015-09-03,WESTERN,1,4,8,2015-W33,2015-09-24
2015-09-10,BO,2,6,12,2015-W33,2015-09-24
2015-09-10,BOMBALI,2,6,12,2015-W33,2015-09-24
2015-09-10,BONTHE,2,6,11,2015-W33,2015-09-24
2015-09-10,KAILAHUN,2,6,12,2015-W33,2015-09-24
2015-09-10,KAMBIA,0,2,5,2015-W33,2015-09-24
2015-09-10,KENEMA,2,6,11,2015-W33,2015-09-24
2015-09-10,KOINADUGU,2,6,11,2015-W33,2015-09-24
2015-09-10,KONO,2,6,11,2015-W33,2015-09-24
2015-09-10,MOYAMBA,2,6,11,2015-W33,2015-09-24
2015-09-10,PORT.LOKO,0,3,6,2015-W33,2015-09-24
2015-09-10,PUJEHUN,2,6,11,2015-W33,2015-09-24
2015-09-10,TONKOLILI,3,7,13,2015-W33,2015-09-24
2015-09-10,WESTERN,1,4,8,2015-W33,2015-09-24
2015-09-17,BO,2,6,11,2015-W33,2015-09-24
2015-09-17,BOMBALI,2,6,11,2015-W33,2015-09-24
2015-09-17,BONTHE,2,6,11,2015-W33,2015-09-24
2015-09-17,KAILAHUN,2,6,11,2015-W33,2015-09-24
2015-09-17,KAMBIA,0,2,5,2015-W33,2015-09-24
2015-09-17,KENEMA,2,5,11,2015-W33,2015-09-24
2015-09-17,KOINADUGU,2,6,11,2015-W33,2015-09-24
2015-09-17,KONO,2,6,11,2015-W33,2015-09-24
2015-09-17,MOYAMBA,2,6,11,2015-W33,2015-09-24
2015-09-17,PORT.LOKO,0,2,6,2015-W33,2015-09-24
2015-09-17,PUJEHUN,2,6,10,2015-W33,2015-09-24
2015-09-17,TONKOLILI,3,7,12,2015-W33,2015-09-24
2015-09-17,WESTERN,0,3,8,2015-W33,2015-09-24
2015-09-24,BO,3,8,14,2015-W33,2015-09-24
2015-09-24,BOMBALI,3,7,13,2015-W33,2015-09-24
2015-09-24,BONTHE,3,8,13,2015-W33,2015-09-24
2015-09-24,KAILAHUN,3,8,13,2015-W33,2015-09-24
2015-09-24,KAMBIA,0,2,6,2015-W33,2015-09-24
2015-09-24,KENEMA,3,7,13,2015-W33,2015-09-24
2015-09-24,KOINADUGU,3,8,13,2015-W33,2015-09-24
2015-09-24,KONO,3,8,13,2015-W33,2015-09-24
2015-09-24,MOYAMBA,3,7,13,2015-W33,2015-09-24
2015-09-24,PORT.LOKO,0,3,7,2015-W33,2015-09-24
2015-09-24,PUJEHUN,3,7,13,2015-W33,2015-09-24
2015-09-24,TONKOLILI,4,9,15,2015-W33,2015-09-24
2015-09-24,WESTERN,1,5,9,2015-W33,2015-09-24
