Date,district,0.025,0.5,0.975,bin_from,maxdate
2015-02-05,BO,8,15,22,2015-W05,2015-03-12
2015-02-05,BOMBALI,6,12,19,2015-W05,2015-03-12
2015-02-05,BONTHE,0,0,0,2015-W05,2015-03-12
2015-02-05,KAILAHUN,12,20,29,2015-W05,2015-03-12
2015-02-05,KAMBIA,11.975000000000001,19,28.024999999999977,2015-W05,2015-03-12
2015-02-05,KENEMA,19,28,38,2015-W05,2015-03-12
2015-02-05,KOINADUGU,7,14,21,2015-W05,2015-03-12
2015-02-05,KONO,8,15,23,2015-W05,2015-03-12
2015-02-05,MOYAMBA,9,16,24,2015-W05,2015-03-12
2015-02-05,PORT.LOKO,9,15,24,2015-W05,2015-03-12
2015-02-05,PUJEHUN,11,19,28,2015-W05,2015-03-12
2015-02-05,TONKOLILI,8,15,22,2015-W05,2015-03-12
2015-02-05,WESTERN,8,15,22.024999999999977,2015-W05,2015-03-12
2015-02-12,BO,6,11,19,2015-W05,2015-03-12
2015-02-12,BOMBALI,4,9,16,2015-W05,2015-03-12
2015-02-12,BONTHE,0,0,0,2015-W05,2015-03-12
2015-02-12,KAILAHUN,8,15,23,2015-W05,2015-03-12
2015-02-12,KAMBIA,8,15,22,2015-W05,2015-03-12
2015-02-12,KENEMA,14,22,30,2015-W05,2015-03-12
2015-02-12,KOINADUGU,5,11,17,2015-W05,2015-03-12
2015-02-12,KONO,5,12,19,2015-W05,2015-03-12
2015-02-12,MOYAMBA,6.975000000000001,13,21,2015-W05,2015-03-12
2015-02-12,PORT.LOKO,6,12,18,2015-W05,2015-03-12
2015-02-12,PUJEHUN,9,15,23,2015-W05,2015-03-12
2015-02-12,TONKOLILI,6,11,19,2015-W05,2015-03-12
2015-02-12,WESTERN,6,11,18,2015-W05,2015-03-12
2015-02-19,BO,5,11,19,2015-W05,2015-03-12
2015-02-19,BOMBALI,4,9,16,2015-W05,2015-03-12
2015-02-19,BONTHE,0,0,0,2015-W05,2015-03-12
2015-02-19,KAILAHUN,8,15,23,2015-W05,2015-03-12
2015-02-19,KAMBIA,8,15,23,2015-W05,2015-03-12
2015-02-19,KENEMA,14,21,31,2015-W05,2015-03-12
2015-02-19,KOINADUGU,5,11,18,2015-W05,2015-03-12
2015-02-19,KONO,6,12,19,2015-W05,2015-03-12
2015-02-19,MOYAMBA,7,13,20,2015-W05,2015-03-12
2015-02-19,PORT.LOKO,6,12,19,2015-W05,2015-03-12
2015-02-19,PUJEHUN,8,15,23,2015-W05,2015-03-12
2015-02-19,TONKOLILI,6,11,18,2015-W05,2015-03-12
2015-02-19,WESTERN,5.975000000000001,12,18,2015-W05,2015-03-12
2015-02-26,BO,8,14,21,2015-W05,2015-03-12
2015-02-26,BOMBALI,5,12,19,2015-W05,2015-03-12
2015-02-26,BONTHE,0,0,0,2015-W05,2015-03-12
2015-02-26,KAILAHUN,11,20,28,2015-W05,2015-03-12
2015-02-26,KAMBIA,11,20,28,2015-W05,2015-03-12
2015-02-26,KENEMA,19,28,38,2015-W05,2015-03-12
2015-02-26,KOINADUGU,8,14,22,2015-W05,2015-03-12
2015-02-26,KONO,8,15,23,2015-W05,2015-03-12
2015-02-26,MOYAMBA,10,16,24.024999999999977,2015-W05,2015-03-12
2015-02-26,PORT.LOKO,8,15,24,2015-W05,2015-03-12
2015-02-26,PUJEHUN,12,19,28,2015-W05,2015-03-12
2015-02-26,TONKOLILI,7,15,22,2015-W05,2015-03-12
2015-02-26,WESTERN,8,15,22,2015-W05,2015-03-12
2015-03-05,BO,5,11,17,2015-W05,2015-03-12
2015-03-05,BOMBALI,4,9,15,2015-W05,2015-03-12
2015-03-05,BONTHE,0,0,0,2015-W05,2015-03-12
2015-03-05,KAILAHUN,8,15,22,2015-W05,2015-03-12
2015-03-05,KAMBIA,8,14,22.024999999999977,2015-W05,2015-03-12
2015-03-05,KENEMA,13,21,30,2015-W05,2015-03-12
2015-03-05,KOINADUGU,5,10,17,2015-W05,2015-03-12
2015-03-05,KONO,6,11,17.024999999999977,2015-W05,2015-03-12
2015-03-05,MOYAMBA,7,12,19,2015-W05,2015-03-12
2015-03-05,PORT.LOKO,5,11,18,2015-W05,2015-03-12
2015-03-05,PUJEHUN,8,15,22,2015-W05,2015-03-12
2015-03-05,TONKOLILI,5,11,17,2015-W05,2015-03-12
2015-03-05,WESTERN,5,11,17,2015-W05,2015-03-12
2015-03-12,BO,4,9,16,2015-W05,2015-03-12
2015-03-12,BOMBALI,3,8,14,2015-W05,2015-03-12
2015-03-12,BONTHE,0,0,0,2015-W05,2015-03-12
2015-03-12,KAILAHUN,7,13,20,2015-W05,2015-03-12
2015-03-12,KAMBIA,6,12,20,2015-W05,2015-03-12
2015-03-12,KENEMA,11,18,26,2015-W05,2015-03-12
2015-03-12,KOINADUGU,4,9,15,2015-W05,2015-03-12
2015-03-12,KONO,4,10,16,2015-W05,2015-03-12
2015-03-12,MOYAMBA,5,11,17,2015-W05,2015-03-12
2015-03-12,PORT.LOKO,4.975000000000001,10,16,2015-W05,2015-03-12
2015-03-12,PUJEHUN,7,13,20,2015-W05,2015-03-12
2015-03-12,TONKOLILI,4,9,16,2015-W05,2015-03-12
2015-03-12,WESTERN,4,10,16,2015-W05,2015-03-12
