Date,district,0.025,0.5,0.975,bin_from,maxdate
2015-10-08,BO,0,3,6,2015-W40,2015-11-12
2015-10-08,BOMBALI,0,3,6,2015-W40,2015-11-12
2015-10-08,BONTHE,0,3,7,2015-W40,2015-11-12
2015-10-08,KAILAHUN,0,3,6,2015-W40,2015-11-12
2015-10-08,KAMBIA,0,2,6,2015-W40,2015-11-12
2015-10-08,KENEMA,0,3,6,2015-W40,2015-11-12
2015-10-08,KOINADUGU,0,3,6,2015-W40,2015-11-12
2015-10-08,KONO,0,3,7,2015-W40,2015-11-12
2015-10-08,MOYAMBA,0,3,6,2015-W40,2015-11-12
2015-10-08,PORT.LOKO,0,3,6,2015-W40,2015-11-12
2015-10-08,PUJEHUN,0,3,6,2015-W40,2015-11-12
2015-10-08,TONKOLILI,0,3,7,2015-W40,2015-11-12
2015-10-08,WESTERN,0,3,7,2015-W40,2015-11-12
2015-10-15,BO,0,1,4,2015-W40,2015-11-12
2015-10-15,BOMBALI,0,1,4,2015-W40,2015-11-12
2015-10-15,BONTHE,0,1,4,2015-W40,2015-11-12
2015-10-15,KAILAHUN,0,1,4,2015-W40,2015-11-12
2015-10-15,KAMBIA,0,1,4,2015-W40,2015-11-12
2015-10-15,KENEMA,0,1,4,2015-W40,2015-11-12
2015-10-15,KOINADUGU,0,1,4,2015-W40,2015-11-12
2015-10-15,KONO,0,1,4,2015-W40,2015-11-12
2015-10-15,MOYAMBA,0,1,4,2015-W40,2015-11-12
2015-10-15,PORT.LOKO,0,1,4,2015-W40,2015-11-12
2015-10-15,PUJEHUN,0,1,4,2015-W40,2015-11-12
2015-10-15,TONKOLILI,0,1,4,2015-W40,2015-11-12
2015-10-15,WESTERN,0,1,4,2015-W40,2015-11-12
2015-10-22,BO,1,5,9,2015-W40,2015-11-12
2015-10-22,BOMBALI,1,4,9,2015-W40,2015-11-12
2015-10-22,BONTHE,1,4,9,2015-W40,2015-11-12
2015-10-22,KAILAHUN,1,5,9,2015-W40,2015-11-12
2015-10-22,KAMBIA,1,4,8,2015-W40,2015-11-12
2015-10-22,KENEMA,1,5,9,2015-W40,2015-11-12
2015-10-22,KOINADUGU,1,5,9,2015-W40,2015-11-12
2015-10-22,KONO,1,5,9,2015-W40,2015-11-12
2015-10-22,MOYAMBA,1,5,9,2015-W40,2015-11-12
2015-10-22,PORT.LOKO,1,5,9,2015-W40,2015-11-12
2015-10-22,PUJEHUN,1,4,9,2015-W40,2015-11-12
2015-10-22,TONKOLILI,1,4,9,2015-W40,2015-11-12
2015-10-22,WESTERN,1,4,9,2015-W40,2015-11-12
2015-10-29,BO,0,2,5,2015-W40,2015-11-12
2015-10-29,BOMBALI,0,2,5,2015-W40,2015-11-12
2015-10-29,BONTHE,0,2,5,2015-W40,2015-11-12
2015-10-29,KAILAHUN,0,2,5,2015-W40,2015-11-12
2015-10-29,KAMBIA,0,2,5,2015-W40,2015-11-12
2015-10-29,KENEMA,0,2,5,2015-W40,2015-11-12
2015-10-29,KOINADUGU,0,2,5,2015-W40,2015-11-12
2015-10-29,KONO,0,2,5,2015-W40,2015-11-12
2015-10-29,MOYAMBA,0,2,5,2015-W40,2015-11-12
2015-10-29,PORT.LOKO,0,2,5,2015-W40,2015-11-12
2015-10-29,PUJEHUN,0,2,6,2015-W40,2015-11-12
2015-10-29,TONKOLILI,0,2,5,2015-W40,2015-11-12
2015-10-29,WESTERN,0,2,5,2015-W40,2015-11-12
2015-11-05,BO,0,2,6,2015-W40,2015-11-12
2015-11-05,BOMBALI,0,2,6,2015-W40,2015-11-12
2015-11-05,BONTHE,0,2,6,2015-W40,2015-11-12
2015-11-05,KAILAHUN,0,2,6,2015-W40,2015-11-12
2015-11-05,KAMBIA,0,2,5,2015-W40,2015-11-12
2015-11-05,KENEMA,0,2,6,2015-W40,2015-11-12
2015-11-05,KOINADUGU,0,2,5,2015-W40,2015-11-12
2015-11-05,KONO,0,2,6,2015-W40,2015-11-12
2015-11-05,MOYAMBA,0,2,6,2015-W40,2015-11-12
2015-11-05,PORT.LOKO,0,2,6,2015-W40,2015-11-12
2015-11-05,PUJEHUN,0,2,6,2015-W40,2015-11-12
2015-11-05,TONKOLILI,0,2,6,2015-W40,2015-11-12
2015-11-05,WESTERN,0,2,6,2015-W40,2015-11-12
2015-11-12,BO,0,0,0,2015-W40,2015-11-12
2015-11-12,BOMBALI,0,0,0,2015-W40,2015-11-12
2015-11-12,BONTHE,0,0,0,2015-W40,2015-11-12
2015-11-12,KAILAHUN,0,0,0,2015-W40,2015-11-12
2015-11-12,KAMBIA,0,0,0,2015-W40,2015-11-12
2015-11-12,KENEMA,0,0,0,2015-W40,2015-11-12
2015-11-12,KOINADUGU,0,0,0,2015-W40,2015-11-12
2015-11-12,KONO,0,0,0,2015-W40,2015-11-12
2015-11-12,MOYAMBA,0,0,0,2015-W40,2015-11-12
2015-11-12,PORT.LOKO,0,0,0,2015-W40,2015-11-12
2015-11-12,PUJEHUN,0,0,0,2015-W40,2015-11-12
2015-11-12,TONKOLILI,0,0,0,2015-W40,2015-11-12
2015-11-12,WESTERN,0,0,0,2015-W40,2015-11-12
