Date,district,0.025,0.5,0.975,bin_from,maxdate
2015-06-25,BO,1,4,9,2015-W25,2015-07-30
2015-06-25,BOMBALI,1,4,9,2015-W25,2015-07-30
2015-06-25,BONTHE,1,4,9,2015-W25,2015-07-30
2015-06-25,KAILAHUN,1,4,9,2015-W25,2015-07-30
2015-06-25,KAMBIA,2,6,12,2015-W25,2015-07-30
2015-06-25,KENEMA,1,4,9,2015-W25,2015-07-30
2015-06-25,KOINADUGU,1,4,8,2015-W25,2015-07-30
2015-06-25,KONO,1,4,9,2015-W25,2015-07-30
2015-06-25,MOYAMBA,1,4,9,2015-W25,2015-07-30
2015-06-25,PORT.LOKO,1,5,10,2015-W25,2015-07-30
2015-06-25,PUJEHUN,1,4,9,2015-W25,2015-07-30
2015-06-25,TONKOLILI,1,4,9,2015-W25,2015-07-30
2015-06-25,WESTERN,1,3,7,2015-W25,2015-07-30
2015-07-02,BO,0,2,6,2015-W25,2015-07-30
2015-07-02,BOMBALI,0,3,6,2015-W25,2015-07-30
2015-07-02,BONTHE,0,3,6,2015-W25,2015-07-30
2015-07-02,KAILAHUN,0,3,6,2015-W25,2015-07-30
2015-07-02,KAMBIA,1,4,8,2015-W25,2015-07-30
2015-07-02,KENEMA,0,3,6,2015-W25,2015-07-30
2015-07-02,KOINADUGU,0,2,6,2015-W25,2015-07-30
2015-07-02,KONO,0,3,6,2015-W25,2015-07-30
2015-07-02,MOYAMBA,0,3,6,2015-W25,2015-07-30
2015-07-02,PORT.LOKO,1,3,7,2015-W25,2015-07-30
2015-07-02,PUJEHUN,0,3,6,2015-W25,2015-07-30
2015-07-02,TONKOLILI,0,2,6,2015-W25,2015-07-30
2015-07-02,WESTERN,0,2,5,2015-W25,2015-07-30
2015-07-09,BO,1,4,8,2015-W25,2015-07-30
2015-07-09,BOMBALI,1,4,8,2015-W25,2015-07-30
2015-07-09,BONTHE,1,4,8,2015-W25,2015-07-30
2015-07-09,KAILAHUN,1,4,8,2015-W25,2015-07-30
2015-07-09,KAMBIA,2,6,10,2015-W25,2015-07-30
2015-07-09,KENEMA,1,4,8,2015-W25,2015-07-30
2015-07-09,KOINADUGU,1,4,8,2015-W25,2015-07-30
2015-07-09,KONO,1,4,8,2015-W25,2015-07-30
2015-07-09,MOYAMBA,1,4,8,2015-W25,2015-07-30
2015-07-09,PORT.LOKO,1,5,10,2015-W25,2015-07-30
2015-07-09,PUJEHUN,1,4,8,2015-W25,2015-07-30
2015-07-09,TONKOLILI,1,4,8,2015-W25,2015-07-30
2015-07-09,WESTERN,0,3,7,2015-W25,2015-07-30
2015-07-16,BO,0,3,7,2015-W25,2015-07-30
2015-07-16,BOMBALI,0,3,7,2015-W25,2015-07-30
2015-07-16,BONTHE,1,3,7,2015-W25,2015-07-30
2015-07-16,KAILAHUN,0,3,7,2015-W25,2015-07-30
2015-07-16,KAMBIA,1,5,10,2015-W25,2015-07-30
2015-07-16,KENEMA,1,3,7,2015-W25,2015-07-30
2015-07-16,KOINADUGU,0,3,7,2015-W25,2015-07-30
2015-07-16,KONO,0,3,7,2015-W25,2015-07-30
2015-07-16,MOYAMBA,0,3,7,2015-W25,2015-07-30
2015-07-16,PORT.LOKO,1,4,9,2015-W25,2015-07-30
2015-07-16,PUJEHUN,0,3,7,2015-W25,2015-07-30
2015-07-16,TONKOLILI,0,3,7,2015-W25,2015-07-30
2015-07-16,WESTERN,0,3,6,2015-W25,2015-07-30
2015-07-23,BO,0,2,6,2015-W25,2015-07-30
2015-07-23,BOMBALI,0,3,6,2015-W25,2015-07-30
2015-07-23,BONTHE,0,2,6,2015-W25,2015-07-30
2015-07-23,KAILAHUN,0,2,6,2015-W25,2015-07-30
2015-07-23,KAMBIA,1,4,8,2015-W25,2015-07-30
2015-07-23,KENEMA,0,2,6,2015-W25,2015-07-30
2015-07-23,KOINADUGU,0,2,6,2015-W25,2015-07-30
2015-07-23,KONO,0,2,6,2015-W25,2015-07-30
2015-07-23,MOYAMBA,0,2,6,2015-W25,2015-07-30
2015-07-23,PORT.LOKO,1,3,7,2015-W25,2015-07-30
2015-07-23,PUJEHUN,0,2,6,2015-W25,2015-07-30
2015-07-23,TONKOLILI,0,2,6,2015-W25,2015-07-30
2015-07-23,WESTERN,0,2,5,2015-W25,2015-07-30
2015-07-30,BO,3,8,14,2015-W25,2015-07-30
2015-07-30,BOMBALI,4,8,15,2015-W25,2015-07-30
2015-07-30,BONTHE,3.9750000000000014,8,15,2015-W25,2015-07-30
2015-07-30,KAILAHUN,3,8,14,2015-W25,2015-07-30
2015-07-30,KAMBIA,7,12,19,2015-W25,2015-07-30
2015-07-30,KENEMA,4,8,14,2015-W25,2015-07-30
2015-07-30,KOINADUGU,3,9,14.024999999999977,2015-W25,2015-07-30
2015-07-30,KONO,4,8,14,2015-W25,2015-07-30
2015-07-30,MOYAMBA,4,9,14,2015-W25,2015-07-30
2015-07-30,PORT.LOKO,5,11,17,2015-W25,2015-07-30
2015-07-30,PUJEHUN,4,8,14,2015-W25,2015-07-30
2015-07-30,TONKOLILI,4,8,14,2015-W25,2015-07-30
2015-07-30,WESTERN,3,7,13,2015-W25,2015-07-30
