Date,district,0.025,0.5,0.975,bin_from,maxdate
2015-06-18,BO,2,7,12,2015-W24,2015-07-23
2015-06-18,BOMBALI,2.9750000000000014,7,13,2015-W24,2015-07-23
2015-06-18,BONTHE,2,7,12,2015-W24,2015-07-23
2015-06-18,KAILAHUN,2,7,12,2015-W24,2015-07-23
2015-06-18,KAMBIA,4,8,14,2015-W24,2015-07-23
2015-06-18,KENEMA,2,7,12.024999999999977,2015-W24,2015-07-23
2015-06-18,KOINADUGU,2,7,12,2015-W24,2015-07-23
2015-06-18,KONO,2,7,13,2015-W24,2015-07-23
2015-06-18,MOYAMBA,2,7,12,2015-W24,2015-07-23
2015-06-18,PORT.LOKO,5,11,18,2015-W24,2015-07-23
2015-06-18,PUJEHUN,3,7,12.024999999999977,2015-W24,2015-07-23
2015-06-18,TONKOLILI,3,7,12,2015-W24,2015-07-23
2015-06-18,WESTERN,1,5,10,2015-W24,2015-07-23
2015-06-25,BO,1,4,9,2015-W24,2015-07-23
2015-06-25,BOMBALI,1,4,9,2015-W24,2015-07-23
2015-06-25,BONTHE,1,4,9,2015-W24,2015-07-23
2015-06-25,KAILAHUN,1,4,9,2015-W24,2015-07-23
2015-06-25,KAMBIA,2,5,10,2015-W24,2015-07-23
2015-06-25,KENEMA,1,4,9,2015-W24,2015-07-23
2015-06-25,KOINADUGU,1,4,9,2015-W24,2015-07-23
2015-06-25,KONO,1,4,9,2015-W24,2015-07-23
2015-06-25,MOYAMBA,1,4,9,2015-W24,2015-07-23
2015-06-25,PORT.LOKO,3,7,13,2015-W24,2015-07-23
2015-06-25,PUJEHUN,1,4,9,2015-W24,2015-07-23
2015-06-25,TONKOLILI,1,4,9,2015-W24,2015-07-23
2015-06-25,WESTERN,0,3,7,2015-W24,2015-07-23
2015-07-02,BO,0,2,7,2015-W24,2015-07-23
2015-07-02,BOMBALI,0,2,6,2015-W24,2015-07-23
2015-07-02,BONTHE,0,3,6,2015-W24,2015-07-23
2015-07-02,KAILAHUN,0,3,6,2015-W24,2015-07-23
2015-07-02,KAMBIA,0,3,7,2015-W24,2015-07-23
2015-07-02,KENEMA,0,3,6,2015-W24,2015-07-23
2015-07-02,KOINADUGU,0,3,6,2015-W24,2015-07-23
2015-07-02,KONO,0,2,6,2015-W24,2015-07-23
2015-07-02,MOYAMBA,0,3,6,2015-W24,2015-07-23
2015-07-02,PORT.LOKO,1,4,8,2015-W24,2015-07-23
2015-07-02,PUJEHUN,0,3,6,2015-W24,2015-07-23
2015-07-02,TONKOLILI,0,2,6,2015-W24,2015-07-23
2015-07-02,WESTERN,0,2,5,2015-W24,2015-07-23
2015-07-09,BO,1,4,8,2015-W24,2015-07-23
2015-07-09,BOMBALI,1,4,8,2015-W24,2015-07-23
2015-07-09,BONTHE,1,4,8,2015-W24,2015-07-23
2015-07-09,KAILAHUN,1,4,8,2015-W24,2015-07-23
2015-07-09,KAMBIA,1,5,9,2015-W24,2015-07-23
2015-07-09,KENEMA,1,4,8,2015-W24,2015-07-23
2015-07-09,KOINADUGU,1,4,8,2015-W24,2015-07-23
2015-07-09,KONO,1,4,8,2015-W24,2015-07-23
2015-07-09,MOYAMBA,1,4,8,2015-W24,2015-07-23
2015-07-09,PORT.LOKO,2,6,11,2015-W24,2015-07-23
2015-07-09,PUJEHUN,1,4,8,2015-W24,2015-07-23
2015-07-09,TONKOLILI,1,4,8,2015-W24,2015-07-23
2015-07-09,WESTERN,0,3,7,2015-W24,2015-07-23
2015-07-16,BO,0,3,7,2015-W24,2015-07-23
2015-07-16,BOMBALI,0,3,7,2015-W24,2015-07-23
2015-07-16,BONTHE,0,3,7,2015-W24,2015-07-23
2015-07-16,KAILAHUN,0,3,7,2015-W24,2015-07-23
2015-07-16,KAMBIA,1,4,8,2015-W24,2015-07-23
2015-07-16,KENEMA,1,3,7,2015-W24,2015-07-23
2015-07-16,KOINADUGU,0,3,7,2015-W24,2015-07-23
2015-07-16,KONO,0,3,7,2015-W24,2015-07-23
2015-07-16,MOYAMBA,1,3,7,2015-W24,2015-07-23
2015-07-16,PORT.LOKO,1.9750000000000014,5,10,2015-W24,2015-07-23
2015-07-16,PUJEHUN,1,3,7,2015-W24,2015-07-23
2015-07-16,TONKOLILI,0,3,7,2015-W24,2015-07-23
2015-07-16,WESTERN,0,2,6,2015-W24,2015-07-23
2015-07-23,BO,0,2,6,2015-W24,2015-07-23
2015-07-23,BOMBALI,0,2,6,2015-W24,2015-07-23
2015-07-23,BONTHE,0,2,6,2015-W24,2015-07-23
2015-07-23,KAILAHUN,0,2,6,2015-W24,2015-07-23
2015-07-23,KAMBIA,0,3,7,2015-W24,2015-07-23
2015-07-23,KENEMA,0,2,6,2015-W24,2015-07-23
2015-07-23,KOINADUGU,0,3,6,2015-W24,2015-07-23
2015-07-23,KONO,0,2,6,2015-W24,2015-07-23
2015-07-23,MOYAMBA,0,3,6,2015-W24,2015-07-23
2015-07-23,PORT.LOKO,1,4,8,2015-W24,2015-07-23
2015-07-23,PUJEHUN,0,2,6,2015-W24,2015-07-23
2015-07-23,TONKOLILI,0,2,6,2015-W24,2015-07-23
2015-07-23,WESTERN,0,2,5,2015-W24,2015-07-23
