Date,district,0.025,0.5,0.975,bin_from,maxdate
2015-12-31,BO,0,0,0,2015-W52,2016-01-28
2015-12-31,BOMBALI,0,0,0,2015-W52,2016-01-28
2015-12-31,BONTHE,0,0,0,2015-W52,2016-01-28
2015-12-31,KAILAHUN,0,0,0,2015-W52,2016-01-28
2015-12-31,KAMBIA,0,0,0,2015-W52,2016-01-28
2015-12-31,KENEMA,0,0,0,2015-W52,2016-01-28
2015-12-31,KOINADUGU,0,0,0,2015-W52,2016-01-28
2015-12-31,KONO,0,0,0,2015-W52,2016-01-28
2015-12-31,MOYAMBA,0,0,0,2015-W52,2016-01-28
2015-12-31,PORT.LOKO,0,0,0,2015-W52,2016-01-28
2015-12-31,PUJEHUN,0,0,0,2015-W52,2016-01-28
2015-12-31,TONKOLILI,0,0,0,2015-W52,2016-01-28
2015-12-31,WESTERN,0,0,0,2015-W52,2016-01-28
2016-01-07,BO,0,0,0,2015-W52,2016-01-28
2016-01-07,BOMBALI,0,0,0,2015-W52,2016-01-28
2016-01-07,BONTHE,0,0,0,2015-W52,2016-01-28
2016-01-07,KAILAHUN,0,0,0,2015-W52,2016-01-28
2016-01-07,KAMBIA,0,0,0,2015-W52,2016-01-28
2016-01-07,KENEMA,0,0,0,2015-W52,2016-01-28
2016-01-07,KOINADUGU,0,0,0,2015-W52,2016-01-28
2016-01-07,KONO,0,0,0,2015-W52,2016-01-28
2016-01-07,MOYAMBA,0,0,0,2015-W52,2016-01-28
2016-01-07,PORT.LOKO,0,0,0,2015-W52,2016-01-28
2016-01-07,PUJEHUN,0,0,0,2015-W52,2016-01-28
2016-01-07,TONKOLILI,0,0,0,2015-W52,2016-01-28
2016-01-07,WESTERN,0,0,0,2015-W52,2016-01-28
2016-01-14,BO,0,0,0,2015-W52,2016-01-28
2016-01-14,BOMBALI,0,0,0,2015-W52,2016-01-28
2016-01-14,BONTHE,0,0,0,2015-W52,2016-01-28
2016-01-14,KAILAHUN,0,0,0,2015-W52,2016-01-28
2016-01-14,KAMBIA,0,0,0,2015-W52,2016-01-28
2016-01-14,KENEMA,0,0,0,2015-W52,2016-01-28
2016-01-14,KOINADUGU,0,0,0,2015-W52,2016-01-28
2016-01-14,KONO,0,0,0,2015-W52,2016-01-28
2016-01-14,MOYAMBA,0,0,0,2015-W52,2016-01-28
2016-01-14,PORT.LOKO,0,0,0,2015-W52,2016-01-28
2016-01-14,PUJEHUN,0,0,0,2015-W52,2016-01-28
2016-01-14,TONKOLILI,0,0,0,2015-W52,2016-01-28
2016-01-14,WESTERN,0,0,0,2015-W52,2016-01-28
2016-01-21,BO,0,0,0,2015-W52,2016-01-28
2016-01-21,BOMBALI,0,0,0,2015-W52,2016-01-28
2016-01-21,BONTHE,0,0,0,2015-W52,2016-01-28
2016-01-21,KAILAHUN,0,0,0,2015-W52,2016-01-28
2016-01-21,KAMBIA,0,0,0,2015-W52,2016-01-28
2016-01-21,KENEMA,0,0,0,2015-W52,2016-01-28
2016-01-21,KOINADUGU,0,0,0,2015-W52,2016-01-28
2016-01-21,KONO,0,0,0,2015-W52,2016-01-28
2016-01-21,MOYAMBA,0,0,0,2015-W52,2016-01-28
2016-01-21,PORT.LOKO,0,0,0,2015-W52,2016-01-28
2016-01-21,PUJEHUN,0,0,0,2015-W52,2016-01-28
2016-01-21,TONKOLILI,0,0,0,2015-W52,2016-01-28
2016-01-21,WESTERN,0,0,0,2015-W52,2016-01-28
2016-01-28,BO,0,0,0,2015-W52,2016-01-28
2016-01-28,BOMBALI,0,0,0,2015-W52,2016-01-28
2016-01-28,BONTHE,0,0,0,2015-W52,2016-01-28
2016-01-28,KAILAHUN,0,0,0,2015-W52,2016-01-28
2016-01-28,KAMBIA,0,0,0,2015-W52,2016-01-28
2016-01-28,KENEMA,0,0,0,2015-W52,2016-01-28
2016-01-28,KOINADUGU,0,0,0,2015-W52,2016-01-28
2016-01-28,KONO,0,0,0,2015-W52,2016-01-28
2016-01-28,MOYAMBA,0,0,0,2015-W52,2016-01-28
2016-01-28,PORT.LOKO,0,0,0,2015-W52,2016-01-28
2016-01-28,PUJEHUN,0,0,0,2015-W52,2016-01-28
2016-01-28,TONKOLILI,0,0,0,2015-W52,2016-01-28
2016-01-28,WESTERN,0,0,0,2015-W52,2016-01-28
