Date,district,0.025,0.5,0.975,bin_from,maxdate
2015-09-24,BO,2,6,12,2015-W38,2015-10-29
2015-09-24,BOMBALI,6,12,20,2015-W38,2015-10-29
2015-09-24,BONTHE,2,6,11,2015-W38,2015-10-29
2015-09-24,KAILAHUN,2,6,12,2015-W38,2015-10-29
2015-09-24,KAMBIA,5,10,16,2015-W38,2015-10-29
2015-09-24,KENEMA,2,6.5,11,2015-W38,2015-10-29
2015-09-24,KOINADUGU,2,6,12,2015-W38,2015-10-29
2015-09-24,KONO,2,6,12,2015-W38,2015-10-29
2015-09-24,MOYAMBA,2,6,12,2015-W38,2015-10-29
2015-09-24,PORT.LOKO,2,6,12,2015-W38,2015-10-29
2015-09-24,PUJEHUN,2,6,12,2015-W38,2015-10-29
2015-09-24,TONKOLILI,2,6,12,2015-W38,2015-10-29
2015-09-24,WESTERN,0,0,0,2015-W38,2015-10-29
2015-10-01,BO,0,2,6,2015-W38,2015-10-29
2015-10-01,BOMBALI,1,5,9,2015-W38,2015-10-29
2015-10-01,BONTHE,0,2,6,2015-W38,2015-10-29
2015-10-01,KAILAHUN,0,2,6,2015-W38,2015-10-29
2015-10-01,KAMBIA,1,4,8,2015-W38,2015-10-29
2015-10-01,KENEMA,0,2,6,2015-W38,2015-10-29
2015-10-01,KOINADUGU,0,2,6,2015-W38,2015-10-29
2015-10-01,KONO,0,2,6,2015-W38,2015-10-29
2015-10-01,MOYAMBA,0,2,5,2015-W38,2015-10-29
2015-10-01,PORT.LOKO,0,2,6,2015-W38,2015-10-29
2015-10-01,PUJEHUN,0,2,6,2015-W38,2015-10-29
2015-10-01,TONKOLILI,0,2,6,2015-W38,2015-10-29
2015-10-01,WESTERN,0,0,0,2015-W38,2015-10-29
2015-10-08,BO,0,3,6,2015-W38,2015-10-29
2015-10-08,BOMBALI,1,5,9.024999999999977,2015-W38,2015-10-29
2015-10-08,BONTHE,0,3,6,2015-W38,2015-10-29
2015-10-08,KAILAHUN,0,3,6,2015-W38,2015-10-29
2015-10-08,KAMBIA,1,4,9,2015-W38,2015-10-29
2015-10-08,KENEMA,0,2,6,2015-W38,2015-10-29
2015-10-08,KOINADUGU,0,3,7,2015-W38,2015-10-29
2015-10-08,KONO,0,3,7,2015-W38,2015-10-29
2015-10-08,MOYAMBA,0,3,6,2015-W38,2015-10-29
2015-10-08,PORT.LOKO,0,3,6,2015-W38,2015-10-29
2015-10-08,PUJEHUN,0,3,6,2015-W38,2015-10-29
2015-10-08,TONKOLILI,0,3,6,2015-W38,2015-10-29
2015-10-08,WESTERN,0,0,0,2015-W38,2015-10-29
2015-10-15,BO,0,1,4,2015-W38,2015-10-29
2015-10-15,BOMBALI,0,3,6,2015-W38,2015-10-29
2015-10-15,BONTHE,0,1,4,2015-W38,2015-10-29
2015-10-15,KAILAHUN,0,1,4,2015-W38,2015-10-29
2015-10-15,KAMBIA,0,2,5,2015-W38,2015-10-29
2015-10-15,KENEMA,0,1,4,2015-W38,2015-10-29
2015-10-15,KOINADUGU,0,1,4,2015-W38,2015-10-29
2015-10-15,KONO,0,1,4,2015-W38,2015-10-29
2015-10-15,MOYAMBA,0,1,4,2015-W38,2015-10-29
2015-10-15,PORT.LOKO,0,1,4,2015-W38,2015-10-29
2015-10-15,PUJEHUN,0,1,4,2015-W38,2015-10-29
2015-10-15,TONKOLILI,0,1,4,2015-W38,2015-10-29
2015-10-15,WESTERN,0,0,0,2015-W38,2015-10-29
2015-10-22,BO,1,4,9,2015-W38,2015-10-29
2015-10-22,BOMBALI,4,9,15,2015-W38,2015-10-29
2015-10-22,BONTHE,1,4,9,2015-W38,2015-10-29
2015-10-22,KAILAHUN,1,4,9,2015-W38,2015-10-29
2015-10-22,KAMBIA,2,7,12,2015-W38,2015-10-29
2015-10-22,KENEMA,1,4,9,2015-W38,2015-10-29
2015-10-22,KOINADUGU,1,4,9,2015-W38,2015-10-29
2015-10-22,KONO,1,4,9,2015-W38,2015-10-29
2015-10-22,MOYAMBA,1,4,9,2015-W38,2015-10-29
2015-10-22,PORT.LOKO,1,4,8.024999999999977,2015-W38,2015-10-29
2015-10-22,PUJEHUN,1,4,9,2015-W38,2015-10-29
2015-10-22,TONKOLILI,1,4,9,2015-W38,2015-10-29
2015-10-22,WESTERN,0,0,0,2015-W38,2015-10-29
2015-10-29,BO,0,2,5,2015-W38,2015-10-29
2015-10-29,BOMBALI,1,4,8,2015-W38,2015-10-29
2015-10-29,BONTHE,0,2,5,2015-W38,2015-10-29
2015-10-29,KAILAHUN,0,2,5,2015-W38,2015-10-29
2015-10-29,KAMBIA,0,3,7,2015-W38,2015-10-29
2015-10-29,KENEMA,0,2,5,2015-W38,2015-10-29
2015-10-29,KOINADUGU,0,2,5,2015-W38,2015-10-29
2015-10-29,KONO,0,2,5,2015-W38,2015-10-29
2015-10-29,MOYAMBA,0,2,5,2015-W38,2015-10-29
2015-10-29,PORT.LOKO,0,2,5,2015-W38,2015-10-29
2015-10-29,PUJEHUN,0,2,5,2015-W38,2015-10-29
2015-10-29,TONKOLILI,0,2,5,2015-W38,2015-10-29
2015-10-29,WESTERN,0,0,0,2015-W38,2015-10-29
