Date,district,0.025,0.5,0.975,bin_from,maxdate
2015-04-09,BO,3,7,12,2015-W14,2015-05-14
2015-04-09,BOMBALI,1,3.5,8,2015-W14,2015-05-14
2015-04-09,BONTHE,3,7,12,2015-W14,2015-05-14
2015-04-09,KAILAHUN,3,7,12,2015-W14,2015-05-14
2015-04-09,KAMBIA,2,6,11,2015-W14,2015-05-14
2015-04-09,KENEMA,0,0,0,2015-W14,2015-05-14
2015-04-09,KOINADUGU,2,6,10,2015-W14,2015-05-14
2015-04-09,KONO,0,2,5,2015-W14,2015-05-14
2015-04-09,MOYAMBA,2,5,10,2015-W14,2015-05-14
2015-04-09,PORT.LOKO,1.9750000000000014,5,10,2015-W14,2015-05-14
2015-04-09,PUJEHUN,2.9750000000000014,7,12,2015-W14,2015-05-14
2015-04-09,TONKOLILI,0,3,8,2015-W14,2015-05-14
2015-04-09,WESTERN,2,6,11,2015-W14,2015-05-14
2015-04-16,BO,2,7,12,2015-W14,2015-05-14
2015-04-16,BOMBALI,1,4,8,2015-W14,2015-05-14
2015-04-16,BONTHE,3,7,12,2015-W14,2015-05-14
2015-04-16,KAILAHUN,3,7,12,2015-W14,2015-05-14
2015-04-16,KAMBIA,2,6,11,2015-W14,2015-05-14
2015-04-16,KENEMA,0,0,0,2015-W14,2015-05-14
2015-04-16,KOINADUGU,2,6,11,2015-W14,2015-05-14
2015-04-16,KONO,0,2,5,2015-W14,2015-05-14
2015-04-16,MOYAMBA,1,5,10,2015-W14,2015-05-14
2015-04-16,PORT.LOKO,1,5,10,2015-W14,2015-05-14
2015-04-16,PUJEHUN,2,7,12,2015-W14,2015-05-14
2015-04-16,TONKOLILI,1,4,8,2015-W14,2015-05-14
2015-04-16,WESTERN,2,6,11,2015-W14,2015-05-14
2015-04-23,BO,5,11,17,2015-W14,2015-05-14
2015-04-23,BOMBALI,2,6,11,2015-W14,2015-05-14
2015-04-23,BONTHE,5,11,18,2015-W14,2015-05-14
2015-04-23,KAILAHUN,5.975000000000001,11,17,2015-W14,2015-05-14
2015-04-23,KAMBIA,4,10,16,2015-W14,2015-05-14
2015-04-23,KENEMA,0,0,0,2015-W14,2015-05-14
2015-04-23,KOINADUGU,4,9,15,2015-W14,2015-05-14
2015-04-23,KONO,1,4,7.024999999999977,2015-W14,2015-05-14
2015-04-23,MOYAMBA,3,8,14,2015-W14,2015-05-14
2015-04-23,PORT.LOKO,3,8,14,2015-W14,2015-05-14
2015-04-23,PUJEHUN,5,11,18,2015-W14,2015-05-14
2015-04-23,TONKOLILI,2,5,11,2015-W14,2015-05-14
2015-04-23,WESTERN,4,9,15,2015-W14,2015-05-14
2015-04-30,BO,2.9750000000000014,7,12,2015-W14,2015-05-14
2015-04-30,BOMBALI,1,4,8,2015-W14,2015-05-14
2015-04-30,BONTHE,3,7,12.024999999999977,2015-W14,2015-05-14
2015-04-30,KAILAHUN,2,7,12,2015-W14,2015-05-14
2015-04-30,KAMBIA,2,6,11,2015-W14,2015-05-14
2015-04-30,KENEMA,0,0,0,2015-W14,2015-05-14
2015-04-30,KOINADUGU,2,6,11,2015-W14,2015-05-14
2015-04-30,KONO,0,2,6,2015-W14,2015-05-14
2015-04-30,MOYAMBA,2,5,10,2015-W14,2015-05-14
2015-04-30,PORT.LOKO,2,5,10.024999999999977,2015-W14,2015-05-14
2015-04-30,PUJEHUN,3,7,12,2015-W14,2015-05-14
2015-04-30,TONKOLILI,1,4,8,2015-W14,2015-05-14
2015-04-30,WESTERN,2,6,11,2015-W14,2015-05-14
2015-05-07,BO,4,9,14.024999999999977,2015-W14,2015-05-14
2015-05-07,BOMBALI,1,5,9,2015-W14,2015-05-14
2015-05-07,BONTHE,4,9,15,2015-W14,2015-05-14
2015-05-07,KAILAHUN,4,9,14,2015-W14,2015-05-14
2015-05-07,KAMBIA,3,8,13,2015-W14,2015-05-14
2015-05-07,KENEMA,0,0,0,2015-W14,2015-05-14
2015-05-07,KOINADUGU,3,7,12,2015-W14,2015-05-14
2015-05-07,KONO,0,3,7,2015-W14,2015-05-14
2015-05-07,MOYAMBA,2,7,11.024999999999977,2015-W14,2015-05-14
2015-05-07,PORT.LOKO,2,7,12,2015-W14,2015-05-14
2015-05-07,PUJEHUN,4,9,14,2015-W14,2015-05-14
2015-05-07,TONKOLILI,1,4,9,2015-W14,2015-05-14
2015-05-07,WESTERN,3,7,13,2015-W14,2015-05-14
2015-05-14,BO,5,11,18,2015-W14,2015-05-14
2015-05-14,BOMBALI,2,6,12,2015-W14,2015-05-14
2015-05-14,BONTHE,5,11,18,2015-W14,2015-05-14
2015-05-14,KAILAHUN,5,11,18,2015-W14,2015-05-14
2015-05-14,KAMBIA,4.975000000000001,10,17,2015-W14,2015-05-14
2015-05-14,KENEMA,0,0,0,2015-W14,2015-05-14
2015-05-14,KOINADUGU,4,9.5,16,2015-W14,2015-05-14
2015-05-14,KONO,1,4,9,2015-W14,2015-05-14
2015-05-14,MOYAMBA,4,9,14,2015-W14,2015-05-14
2015-05-14,PORT.LOKO,4,9,15,2015-W14,2015-05-14
2015-05-14,PUJEHUN,6,11,18.024999999999977,2015-W14,2015-05-14
2015-05-14,TONKOLILI,2,6,11,2015-W14,2015-05-14
2015-05-14,WESTERN,4,10,16,2015-W14,2015-05-14
