,x
745,0.0218854491374753
746,0.000673387198935759
747,0.0143983231006858
748,0.0162227536685469
749,0.231215817798476
750,0
751,1.33003900895056
752,0.261063034220837
753,36.8061949685013
754,234.588157490939
755,108.819391993854
756,104.565592796641
757,5.93108473306558e-06
758,0.000643440022211162
759,2.76017209468341e-05
760,0.0005691452290829
761,0.0176246903913433
762,0.000418829853381434
763,3.90089953138555e-06
764,0
765,0
766,0.0390273531945586
767,0.00118317296659439
768,0.00211992572907439
769,0.00122463550423683
770,0.00138445990168367
771,0.00335862596510657
772,0.00281839407373852
773,0.000438765327110282
774,0.00608749283750164
775,0.0112133240633092
776,0.00143210843271639
777,0.000128593379077409
778,0.00155693932120691
779,0.000853705301106034
780,0.0554946025180873
781,0.00188817541024
782,0.000593280367023167
783,0.000283535189178642
784,0.00949467777964072
785,0.126888514309241
786,0.00847727108571374
787,1.95619908499144e-05
788,5.01562322637221e-05
789,0
790,0.000262389416223101
791,0.000955469118288612
792,0.0472562535101016
793,9.99187121132661e-09
794,0.00224551307407179
795,0.00716797177506399
796,0.0915017142278253
797,0.00822566369063154
798,0.00512447625278074
799,0.0139046259924391
800,0.00083592699953912
801,8.51145960264417e-07
802,0.18214409859318
803,6.6464583386937e-05
804,0.000383413935524472
805,0.0112173622810239
806,0.0500659922702645
807,0.00220141239025678
808,5.63486902789338e-08
809,0.000179110688591363
810,0.000130974748124892
811,0.00247833702219245
812,0.0216420883124864
813,8.37420462644653e-05
814,0.00635337625889907
815,0.00137717769483892
816,0.272623925960446
817,0.0117407196348668
818,0.0278749333158622
819,0.0140816593101672
820,0.000783258011196732
821,0.000261777761343163
822,0.0172721877620657
823,0.000258594058154517
824,0.0116738265237778
825,0.00112358401810901
826,6.21888493555893e-05
827,7.07808042473513e-07
828,0.0191914916788611
829,1.42474960483131e-05
830,4.57790603371885e-06
831,0.000358641004731819
832,0.0212305420524558
833,0.000683077804242612
834,1.91917448002868e-05
835,0.00779520287518666
836,1.10738614922167e-05
837,0.00526704304447454
838,0.0695150131035918
839,0.00110776930353469
840,0.000857270814726857
841,0.000152777150473813
842,0.00202892455609077
843,0.00295042865179024
844,2.14088350295433e-05
845,0.0228685794084154
846,0.000988078652821662
847,9.40346351314066e-06
848,0.00503346658286697
849,0.000412854286514471
850,0
851,0.0166422828133282
852,0.000952369486131016
853,0.144933768105622
854,0.00219610517507963
855,0.0105292109324774
856,2.57183595652209e-05
857,0.0858142482261594
858,0
859,0.00174546612641865
860,0.00965163911229282
861,0.00418438892222065
862,0.000122753152788093
863,0.00119827955745811
864,0.0157534917819524
865,0.0190380059468521
866,2.9685980821395e-05
867,0.00129523966220489
868,0.00943792197034304
869,0.00176239519606084
870,0.00521763031577558
871,0.000533496364456933
872,0.000813109333589107
873,3.43794881700101e-06
874,0.0556554710885333
875,0.0035899287749841
876,0.000318558877645959
877,0.000393643844272221
878,0.0010917834146703
879,0.0017078207855618
880,0.00129671410321145
881,0.00814131133649855
882,1.01862417418684e-05
883,0.00133846283255688
884,0.000224756568482653
885,0.000602951497374058
886,0.00016224448206128
887,0.000418133936055639
888,3.59404231881252e-05
889,1.58551601767054
890,0.0141712229667083
891,5.20382223668003e-06
892,0.00065908056259504
893,0.00203291673122292
894,8.54279366612159e-06
895,0.120706317279122
896,1.34721652870736e-06
897,0.000424117695895684
898,0.00654891695331763
899,9.17988723329379e-05
900,0.00337772970880681
901,0.000133169383546864
902,0.00026454266750332
903,3.13254502242496e-06
904,0.00261522820615043
905,0.00189515508965404
906,0.00209432411217005
907,0.0240784496507713
908,9.62758486130834e-05
909,0.00198671820296915
910,0.00142685845357479
911,1.82283404702866e-05
912,0.000337887298362501
913,1.58883980912363e-05
914,0.00476827161805813
915,1.32186942045542e-07
916,0.0486068687560699
917,0.011837630600164
918,1.08688726030365e-07
919,0.00498889927545776
920,0.00125945821094606
921,0.00230231939656493
922,5.3594615589351e-07
923,0.000309157038761413
924,0.000305201176066787
925,0.0176977448166911
926,0.0115825573945651
927,8.86958372514529e-09
928,0.0312307757843795
929,0.00509008158137506
930,8.56129910146658e-07
931,0.000320367846541945
932,0.00877518090889725
933,0.449722400957975
934,0.00187758702902148
935,0.00455364784306519
936,0.00397609310853028
937,0.000712151711236121
938,3.11013387042881e-05
939,0.000232890379691472
940,6.20896444857201e-05
941,0.00422241495626651
942,0.0167415412838538
943,0.00163877501437138
944,0.00358144736046252
945,0.00491698562976129
946,0.00813853943878934
947,0.000259032711394705
948,0
949,2.02592038740318e-06
950,4.22542921030691e-07
951,2.93767383618955e-05
952,0.00271350872515898
953,0.0106001227327576
954,7.97444116938108e-06
955,0.00106267551528632
956,5.42382706908695e-06
957,0.00153976835327636
958,0.0017695066390849
959,3.71699148110496e-05
960,0.00319372975399653
961,0.00116650569755721
962,0.000471740807722085
963,0.00223284570714257
964,0.000156809302680645
965,1.4023427949677
966,6.31395197041267e-06
967,0.00252124246039225
968,0.000580647946292088
969,0.0022128599612637
970,0.00204981864452061
971,0.00372066443248141
972,0.000801210338698291
973,4.08488590947825e-08
974,0.000573184584730147
975,4.92432691745562e-05
976,7.70171938401626e-06
977,0.0221679047610367
978,0.00276853083570831
979,0.0133500241230554
980,3.44473137399049e-07
981,0.00139483159161384
982,0.00546092554022898
983,0.00460770546359406
984,0.00891248117865599
985,1.65332792811382e-09
986,0.00127650048633704
987,0.372126381721423
988,0.00287777396586726
989,0
990,0.0034232339202927
991,0.377400187668281
992,0.0130527987970943
993,0.0382352646976834
994,0.0050241187979561
995,1.42798646008075e-05
996,6.67284742758702e-07
997,1.55146459487076e-05
998,2.99632545197261e-06
999,5.56104667848137e-05
1000,0
1001,0.000393260301227838
1002,4.8763877614499e-05
1003,0.00295526992621588
1004,0.00606814873933973
1005,0.00175351906667755
1006,0.00166397225464347
1007,0.0180563894537016
1008,0.00041578051791119
1009,0.00661436099706311
1010,0.00705086719416497
1011,0.0103106021828076
1012,5.03496563545696e-06
1013,0
1014,0
1015,3.6861130858933e-05
1016,0.00243263773200747
1017,0.115975492521319
1018,0.0280524050679612
1019,0.00558626432253358
1020,0.147979895913475
1021,0.00730729078640662
1022,8.23034947451096e-06
1023,0.0158430699365395
1024,0.100119107967415
1025,0.0491194255478561
1026,0.001565696159111
1027,0.000125282777141107
1028,0.0332303798441956
1029,2.89921949043522e-06
1030,0.350068864517516
1031,9.11295249264585e-05
1032,2.97215696671856e-05
1033,0.00213698517666405
1034,0.0470502161641203
1035,0.000108706571561051
1036,0.000115622615752922
1037,0.000468178989138844
1038,0
1039,0.000655644161830557
1040,0.00378224187253379
1041,0.0257285409847955
1042,5.3774880180783e-08
1043,0.0799312528329309
1044,0.00259101629590344
1045,0.659638994154268
1046,0.0150097536146443
1047,0.0166386129641964
1048,0.0403232687242789
1049,0.00242698227536599
1050,8.41081785966158e-07
1051,0.0128146410897107
1052,0.000267729973625045
1053,0.000339793903950507
1054,0.00130118810054044
1055,0.00406483541777727
1056,4.54967879375872e-05
1057,3.11549488401578e-07
1058,1.62992389460161e-05
1059,0.00248099870626219
1060,0.20866936055484
1061,1.45476123786943
1062,0.000606568045182055
1063,2.43680165183273e-05
1064,0.329050703895435
1065,0.00395714621646408
1066,0.124162245324994
1067,0.00364893732429252
1068,0.197099019558014
1069,0.00616578541033155
1070,0.000666426966295123
1071,0.163257894015063
1072,0.239908427587011
1073,0.0749568699922312
1074,1.31700189207385
1075,9.66930172685586e-05
1076,3.97025950323907e-07
1077,0.57093004872613
1078,0.000541335271899152
1079,1.52882864029397e-05
1080,0.000991941130329697
1081,0.664812487748852
1082,0.0186023456891316
1083,0.000424555169781893
1084,0.0175274582246775
1085,7.08804978433746e-05
1086,0.00804292611653972
1087,0.000151059034603708
1088,0.00143267182530783
1089,0.00115468359427361
1090,0.000442195354722342
1091,0.0451790186237896
1092,3.83794224813489e-05
1093,8.99532934696296e-05
1094,0.00414450090451118
1095,8.93640709789756e-05
1096,3.77313203659282e-05
1097,0.00023624390369163
1098,0.0028309162693703
1099,0
1100,0.00250018152304115
1101,0.0426360419541995
1102,0.0037353000256088
1103,0.130532332094521
1104,0.0603011550495252
1105,0.000754792562854557
1106,0.792139012953726
1107,0
1108,0.0407460701811426
1109,0.171523477225041
1110,0.0708065588200535
1111,0.00172296732547196
1112,0.0191235519128307
1113,0.431397355289862
1114,0.00100962199139668
1115,0.000660909337787655
1116,0.0206607890490236
1117,0.0503800952883904
1118,0.0267845257154664
1119,0.0252613193468855
1120,0.00820211682909482
1121,0.00555158978230998
1122,7.17490334147229e-06
1123,1.89961535443891e-05
1124,0.0232452944668011
1125,0.00441333476002006
1126,0.00292407192420532
1127,0.0194041413468484
1128,0.00254364137636369
1129,0.0180046261536528
1130,6.13795013310588e-05
1131,0.000392596174701349
1132,0.00959383526130691
1133,0.000516062243530156
1134,0.198087171891708
1135,0.00695271079516614
1136,0.279912881179932
1137,0.000247967883176723
1138,1.29138504855607e-05
1139,0.0687280495913647
1140,0.000120769937900268
1141,0.0379188374085713
1142,0.00738215953889876
1143,5.82160095513856e-05
1144,0.0347315062355204
1145,3.08325834850261e-06
1146,0.013237303966353
1147,0.0138510611612045
1148,0.00138554774438843
1149,0.027044839293697
1150,0.0041513925824584
1151,0.00268757578057969
1152,1.25457505456013e-05
1153,0.0088118183013609
1154,0.00309094901426464
1155,2.07727231845522e-06
1156,0.000140861253592391
1157,0.000375701658398031
1158,0.00670289413908398
1159,0.0091169066996225
1160,7.35224224768114e-05
1161,0.000763690158636171
1162,2.89019108436319e-05
1163,0.016888767185554
1164,2.14375004949254e-07
1165,0.142362414013271
1166,0.00162545261435705
1167,1.3156019191877e-07
1168,0.257422817583519
1169,0.49333194856481
1170,0.0231128700389994
1171,1.23591086641915e-06
1172,0.000381793575954045
1173,0.00333107325000329
1174,0.214181729998456
1175,0.000995404929474392
1176,5.24068135699632e-09
1177,0.005971958892949
1178,0.0288467813478598
1179,3.91347394944942e-06
1180,0.00107975824482256
1181,1.13377309631958
1182,0.00144570881439938
1183,0.0128764553673282
1184,0.030603115217906
1185,0.00127968071080576
1186,0.0110383913734736
1187,2.64763074542598e-05
1188,0.00273794554449784
1189,0.000235035269775255
1190,0.207132804392063
1191,0.375248829207374
1192,0.00685766181597322
1193,0.04019002394369
1194,0.0345492984396542
1195,0.0104286652659368
1196,0.00161412367639738
1197,0
1198,2.65481721248197e-06
1199,1.1721921487842e-05
1200,7.05436245216866e-05
1201,0.00376336492955891
1202,0.00169170637043428
1203,0.000238526580310271
1204,0.00625184887591068
1205,4.35256079108515e-06
1206,0.063867721009626
1207,0.00932528711523176
1208,9.45549221078683e-05
1209,0.000210997155328709
1210,0.0879049532768109
1211,0.020245291120852
1212,8.00709067665924
1213,0.000400867910876248
1214,1.63519244063198e-05
1215,3.33983153344199e-05
1216,0.0484777213445757
1217,1.80656996231336e-05
1218,0.0105282157602326
1219,0.0050637572019881
1220,0.0269845687897208
1221,0.0125379987112717
1222,5.79395072659882e-08
1223,0.0103195762288293
1224,0.000233175839290735
1225,1.00492188568164e-05
1226,0.000433654438565494
1227,0.0365371642296546
1228,0.342513896216929
1229,6.04951489488939e-07
1230,0.00893507678765304
1231,0.0240943022212305
1232,0.0216215710106353
1233,0.70376238366364
1234,3.87870160698945e-09
1235,0.000530099216529578
1236,0.154434741171365
1237,0.0459381157704035
1238,0
1239,3.32482523021564e-05
1240,0.00959056098221718
1241,1.08129404652547e-05
1242,3.83034015714698e-05
1243,0.0345110096369294
1244,2.71571923429368e-05
1245,9.65372056232033e-07
1246,2.05301556738541e-05
1247,5.69308419113607e-05
1248,0.00142889465680792
1249,0
1250,0.0128177366933223
1251,0.000938442333695383
1252,0.0237459499584874
1253,0.0146342186931383
1254,0.00574561278112085
1255,0.0048454268498895
1256,0.112239134854002
1257,1.22706810884698
1258,0.966359519502368
1259,2.13154318751148
1260,0.000448948193236433
1261,0
1262,0
1263,0.00406043477889452
1264,0.270708153657646
1265,34.7161913343397
1266,4.58505568475229
1267,1.26264906285221
1268,13.4750287630993
1269,1.77362351547903
1270,0.00089865195578775
1271,3.88186565651489
1272,11.2889528718999
1273,197.694939024735
1274,0.329021856626039
1275,0.0120002497320188
1276,88.6852406458949
1277,0.000315634576502563
1278,12.7419266788354
1279,0.00875275245160812
1280,0.00283928158210326
1281,0.269141318851832
1282,6.75251241319244
1283,0.0124681372653019
1284,0.0125824908547555
1285,0.0508200519945708
1286,0
1287,0.124645068713895
1288,1.00031198866174
1289,2.05550617266579
1290,6.97883723110435e-06
1291,19.0328278554537
1292,0.33702894196081
1293,59.5874096906535
1294,3.21641978444147
