"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254","255","256","257","258","259","260","261","262","263","264","265","266","267","268","269","270","271","272","273","274","275","276","277","278","279","280","281","282","283","284","285","286","287","288","289","290","291","292","293","294","295","296","297","298","299","300","301","302","303","304","305","306","307","308","309","310","311","312","313"
"1",0,381880695.051297,73623.5531517373,35389.864024745,114620041.007026,7761.1021655229,2695.56179650379,41600.3066558089,5430.92198751205,3688.45381487617,5062.17710657222,17681.9200579094,13680.8713754402,89188.6694933496,17722.1141044859,8324.13087563391,8138.98419680008,11458.1340459775,5341.50558040026,3463.92413178642,2095.71575557669,19712.8508394482,2130.52361383686,8442.44564726686,22141.6790044586,148144.526416428,14942.6886033161,1304.80748877784,391.677684550346,1371.25475423766,1170.51588589752,463.056310417673,366.043818130089,5348.75172880837,307.714788309721,478.200714792223,43047.6861375765,6472.26285083696,15519.370196788,25950.3564929764,33706.0263192078,97322.6162936345,30543.4569002325,29753.8080309948,13741.0768503066,14999.0347906398,22806.4189820858,9470.14289996355,29834.388785862,69071.2568496949,11757.4376008998,18169.1173012872,33522.0415201057,60821.7084273054,21033.3944913934,65254.7880745782,42724.4277953609,30808.3101193056,45983.2398881833,59703.9534836924,32234.0214750775,2174.50223814996,5841.74507356372,1534.70450285954,1597.52290551466,3501.70734770184,4105.01741635854,15031.3463377615,15950.6716045019,7245.80468367238,6842.2377010714,2140.55659345962,2406.87128535576,1377.00200433754,2736.40352817152,3109.08262398823,25096.2180091834,6665.91107973696,7695.91588090196,4307.51326887444,5159.39416027737,24769.0287064804,4556.49876118778,7351.05680155527,50218.1366551359,13971.538135072,6028.48424586552,2698.10639261447,4595.01300488856,974.549558797637,5889.30601011217,113502969.592748,16994826.9794792,2593765.01906328,2677558.54222831,2480325.64425176,1064085.53814517,976545.459634802,7197282.28680342,2400521.81892333,2860.38924807761,5975.68064964356,5436.66414979399,4776.68692947923,6697.38157402685,1636.28489716775,2664.54369643247,3804.21495494528,16121.673421455,2626.30536985143,2654.49068880301,3502.32407754631,7013.76714456233,38042.6844481925,77629.7660455181,3206.54501377479,6487.62620385269,12811.674725035,12029.2184896678,5330.07113211485,1988.78422628001,95780.0332218983,6102.97610811292,11159.7215187975,4784.62983405586,13537.0383034095,1569.82993512403,669.384720769459,1028.58847658551,1847.00049015746,1516.96786153235,1340.49610552205,1239.43257993639,1256.20969470179,147.457495220023,9446.41856780587,3046.26014483266,3004.70358394606,3708.94423994719,1285.16034393287,381.332455749453,28995.9274648415,29805.756029273,31835.0986745269,17651.4313963596,19837.9144350469,46629.4352739124,53650.8777378306,13207.4538855194,54753.0600294816,82288.9935988212,168039.806725473,21379.7756908294,16460.3583637866,4291.24270682444,225044.045016166,139869.755572215,27391.7598823958,95991.8510232855,1694530013.21255,36182.5213533592,129335.512667597,59929.232240322,4457.79596834549,6848.10283323408,6369.09399448678,4456.36137484038,4838.40508110917,3872.13589594099,2345.28572267692,1771.78535973573,7253.7669715537,5510.54810094439,6526.08999851481,2659.71676701543,4806.96724072091,3959.45207608823,813.147075328773,5392.40464218795,10811.5839885462,6955.66554336484,5075.0678855681,2358.94065629632,4746.82421190187,2634.76464864744,2857.14147256822,3548.43399035772,2524.2641576697,9433.43290769745,20131.5274593298,21634.1829966766,59658.0929474363,34062.6744334057,35643.4798909807,31112.832386884,64500.1998308947,31224.4244190001,53177.1890160088,45481.4807264117,10761.7904029246,10279.5244478364,4360.87473131475,18778.2061868542,12151.3779506797,5172.32250591385,127295.596028089,78541.3187619073,121229.527689854,173115.3807158,103235.728525225,58026.75617957,220463.86642634,160275.820644994,50704.3241497936,17259.6141537264,117615.925457075,127092.055711813,6331.04470820417,2987.05060095123,13634.1315290255,10832.3062595445,17559.0809956059,43612.0897698483,14598.6660396666,11868.5611143205,5715.31441576059,21900.6103552669,16553.5612689501,9502.0569460326,2026.25573713819,6190.7048244024,15670.5482992851,11697.7385614619,39621.6423148687,3069.35943518476,1746.00412039448,2228.58028745293,18597.5569155772,8470.51300023626,2558.35514059688,19697.2452038231,10225.2688764741,9121.87985232274,8731.81938375568,3950.07176400623,9363.38148153748,4976.95357824766,3026.97958549906,2676.78245197387,1929.4936256639,4401.90816751847,1724.43502445275,3013.77717736221,13171.5943387507,10515.5096917001,5292.75361916509,4105.10769735465,4134.02701580818,1681.46846625675,3294.6514152335,4865.44260038326,6055.90976042101,2868.97292092504,1234.95108143029,90001.0850552966,1086322.7961129,1956.26636545837,3461.96372626493,5873.0306952066,2430.9616317238,4333.66501532595,1346.02087012015,3111.04380190632,1241.35177224403,7243.97560350783,5189.84711489525,9705.38269947538,5423.97479318339,6569.86702152792,2770.65709567895,4073.3278963274,1052.87752271248,9854.45757359969,7696.10383597815,3592.55634718403,2897.11550429648,4835.88964746071,748.454153917498,1551.52969628982,579.152717499582,721.048440533287,1577.14141146698,1863.87339697341,1855.83620476291,1235.18836126778,3812.22924671212,613.6763489193,1678.16617794475,2053.26407941314,29975.4318908776,4156.63918854356,7846.75939068797,4907.45964435936,6204.45554233408,1939.34738949467,11086.6562722724,1477.28946633374,1909.71897283546,2395.4964638058,4870.57565203365,2698.2202789483,2662.38511307881,1375.48427749468
"2",2793197.20142695,0,60317453.7316675,1133519.59188356,100523456.589526,200315.719032995,167572.691916518,2249237.09813427,333244.26372094,105960.440843798,134432.078977363,475553.933805889,385373.527327129,5614323.04062382,1093937.01761296,264943.560189885,225380.867708211,319256.979376674,163526.866572282,106509.229611452,60567.3570016747,538116.257924998,113492.891739898,141212.853252449,405263.346890308,2579287.17179825,233352.194546196,35276.3704700914,11381.430648211,38486.0823320279,32650.2701583047,12667.016034905,10451.7116171863,142243.772849745,8054.4749564138,13253.2759834789,1232475.65745289,192938.190962826,437008.977362388,691674.278873428,1122600.78201287,3139072.01645494,3441175.69067391,843604.818212085,461642.098526817,444316.495476768,17595281.7949484,298220.107239879,938345.042516906,3009725.43975449,769841.307843024,827834.670611714,1634763.61041154,2220864.57042835,922981.421871721,2505306.6374884,2114217.4647116,1235822.71119552,1804665.00834007,2424349.18642539,1233268.43614699,57663.1282194418,161198.729956647,40837.6684112797,42932.9379129522,96557.46297106,113315.975168573,402588.23575782,486178.884276144,203066.233840073,209637.651072403,66022.0534065596,63801.9800724387,39128.3902831591,77715.2102601339,102176.686828103,710268.924089296,203304.85438522,234229.160120341,122371.59745239,316172.239498169,681988.794653327,126903.970790727,390770.873703849,1368576.17957027,851905.385858848,164114.123715767,163798.710632872,129970.073738309,28063.7284810986,318452.033810343,10462172370.2557,426412148.057358,57031425.6314481,88577147.7951793,38313112.0302891,35141368.7816321,13807968.6601458,265286959.094236,70479254.2285105,73803.8818446082,152038.802039288,133998.02332889,131573.791718519,358466.252255034,47594.319103459,69859.5925731704,106119.926170758,860579.989556433,80470.2537201929,73168.0854502545,92727.5550325905,180493.203001346,1415949.03474177,2475613.46164898,195245.564340585,242331.267909615,489529.828834396,475882.336468561,162848.455628563,116130.033318888,4170485.10944935,213364.60822614,379730.978430004,177489.752557374,413379.962558258,41685.1564238417,20252.4050563728,28638.9490624766,49914.837859705,40366.9719749678,35667.7963392652,33587.8030419814,33604.4489035781,3859.69428469863,273379.725312613,86306.0692771358,80194.927557255,94813.7684674314,34656.0500159159,10063.5964244116,817950.691347762,349327.243836932,708467.035815064,460016.318910349,512689.960647599,1016776.42786602,1272299.81825223,374935.937487458,1256764.54792157,2195261.10623645,4676915.59140417,578663.064053013,426282.015120481,126611.297809518,5127274.50358068,3552352.0572948,554949.16240258,1779623.74218092,1469681.06161993,663457.123207467,2266086.60165603,1141251.09576654,98789.3323341936,152697.821128693,142139.721717483,97483.4133446548,115614.297826856,90289.3599463767,54304.098063951,42231.0784000503,177026.680563222,134841.748941497,162223.366997345,64083.5774783033,115322.93429722,93542.7711574651,19989.9206862269,131787.128163097,260461.945191832,162523.510723895,117085.308169463,56843.3932406653,116238.446676831,61158.8868849445,69839.7059234978,86697.5820279552,60179.692752488,189330.166819397,438014.691282223,520076.127440816,2675880.45465176,742951.5702569,778628.863796561,713143.346883337,1510491.77598098,763450.486248581,1314735.75568365,942711.666337377,215191.56883673,244123.743612204,103254.404391751,406306.437734154,237583.291537346,125245.309040609,2188041.82274711,1465970.40212862,1920997.71281981,3147902.82356801,1779776.63512052,974412.508703479,4499458.87214708,2729863.84085252,936385.803940997,356369.39260138,2537264.16189301,2206773.81580874,159145.954804581,71516.2940559582,346005.657422447,271062.492748201,439881.195746491,1070581.30128423,363841.673665712,304479.569519035,142702.410417014,552219.369219301,424734.112683826,260680.153427004,51998.8735243162,159366.01324958,400050.672830573,300473.327346558,1027081.33811769,76600.7235513224,38109.8949029816,56695.7599915474,451465.03090724,218872.033186952,65634.1268121834,510928.65107559,270790.166577518,236716.630826348,240602.704062991,103792.18211456,249035.062126833,143485.947822451,82256.9507635802,73145.5387985298,50840.1768845859,113848.335917019,45755.6983409041,81059.0979300886,349151.371747435,273127.323226917,140267.823091282,105305.695401916,113331.009968134,46076.5391522942,84995.3934760276,126577.898622478,157122.380449132,77894.3602867384,32343.7572156132,1989252.69319528,19911313.9024283,50315.7359053845,90080.0640017231,148321.037077503,61959.7889587311,106861.091811392,34325.3433425413,81126.6467564732,30949.0161056282,183914.977835496,131763.367154822,242537.753267235,137707.559835725,173096.004280617,68446.0049946935,103416.418107067,26731.170403085,247982.228695822,196300.176539441,90330.9855699242,72786.7466736042,123838.849555171,19250.9803737479,38741.6235351617,14703.9229605804,18306.4680525384,37349.2033227874,45297.7074536589,44690.5793474916,31359.8019263375,96787.4680684148,15580.4323878441,42606.4239188675,52129.6644722031,761036.645285026,105531.581837597,199218.862460004,124593.922056266,157522.935747758,49237.470096051,272932.36681685,36433.9211530616,48015.9779811839,58898.2442519452,124529.922360522,68592.2339776434,67267.8849020872,34966.4670651326
"3",218066.322969363,8086951.01083741,0,961290.163899634,1400781.81461315,196256.752305865,110266.806687277,1391792.53480643,215396.7663164,102994.388022964,110451.604323572,474063.481956327,380217.071303235,3532302.41579301,677181.532520845,115686.240351902,165236.880708075,258068.160891336,65126.1142385417,42681.3689048935,52310.4646184381,413403.938971425,57608.0536499645,35886.336400471,93787.9075199064,699273.83687215,58078.182107835,15755.3864660139,4896.32151398338,19275.270384369,13239.6133548021,5553.27390813701,4413.08520199585,65570.237314759,3577.84324635347,5782.1148282313,447406.442489291,75077.7055339044,162192.451179708,256128.052869906,471673.824140325,1253361.76399078,289174.796910877,336975.928042496,181543.400708998,167966.157618115,12517338.2537158,105529.811413559,371216.770323926,1595307.65378563,466126.92974556,461435.423411833,841567.54293841,1044042.05740936,400798.99646462,1271179.10869265,1041415.60186379,629426.629589845,961411.595432386,1355184.18620624,625816.825584425,25248.6088440769,66005.0626287784,17253.497443993,19828.072447489,42484.2462654938,46414.3624271923,322116.860406221,389801.123459148,93667.2774556178,87583.3049727142,30446.5083858209,30646.0809363677,17847.0903722607,35414.2927801191,41741.8633407816,305282.006586252,93671.724235861,186379.099604356,55792.5364761228,191369.662827184,536847.996250381,102147.93129246,235040.552550893,1293633.31934456,537351.886586859,152369.458206548,98671.8747082494,102531.856590981,31206.1664061218,189117.001191623,6750840207.06228,57941452.0646519,5373066.47116467,24632032.4291235,9390292.72026979,3690656.26712555,5484955.10105316,4674925.95223891,338443911.424048,27441.5338983332,61211.3985464912,49245.1911063946,48474.7419742543,124606.036851268,16869.9022361212,26420.998340953,40698.6245208449,327527.267094987,31289.3400369051,30819.747176767,35631.318340644,73196.1617814203,618291.71853696,961511.787823185,91149.2166158817,114647.865101468,187089.001777188,161441.850464522,65153.3312948031,61222.1213286559,1555135.38655811,76034.4515439115,116969.503454079,70481.1272795472,181348.818846864,29575.4894116046,7932.6842109236,12061.3930484559,19220.4549022555,17955.1448425447,14462.3486323037,14137.600450655,14116.1795879362,1647.36172760223,117833.877001353,35596.8057135025,63894.4734740698,44574.5101681037,14522.847870034,4751.69032962165,254365.776356556,111493.923067058,196262.358240873,126895.626334249,143310.171296095,291939.274630741,351767.588436737,120560.332046944,336659.657316346,748173.008418818,1433407.04469905,182193.163368709,139110.049394065,37988.0116866306,1436667.60654283,1141103.00295975,135109.397914287,489500.8953399,463251.961083394,154645.780552785,549137.461132156,286478.658048471,36715.1162877613,53376.3357260234,52659.6463693006,35384.1345635958,40401.971073633,32595.611763844,19209.7069049908,15025.0711638023,66366.9564065191,49864.5137775723,57516.7972608513,22872.7443030879,41883.5257856733,34696.747116672,7455.8653073326,47890.4840784351,94739.9091797066,59790.5952611733,43233.4598774342,20704.4836951556,42077.150272664,22495.4347291472,26514.7748400943,31669.5069309891,20243.4071204703,65499.7900835775,143113.413182051,180398.917674414,839405.18084912,221112.479264977,197785.60943111,238350.322916381,549381.136142706,273756.336229767,473204.621646235,307001.484965984,74643.2955664241,87526.2244345881,35997.7313546434,140982.593042744,83624.7808427198,44470.2158102859,579908.50488249,386373.174973482,473696.55346003,806228.173617616,486222.077418035,233829.706800743,1204806.53681901,718261.944973761,237367.138169954,90306.2879255438,664529.994972944,589615.601147435,62107.0676684087,26546.1617677672,124727.702716968,102273.341637133,160189.91854827,406295.221761835,136888.246923149,115852.199867124,52972.6887350595,208538.598094005,165741.219827015,97792.4483588098,19319.0104319804,61368.7918016701,155302.833941878,116447.216637702,391022.213190758,28649.3980895286,14447.2411856884,21294.1154636369,166746.829198689,80431.2583108224,24881.9571349677,195962.709974953,105301.806304025,91865.3141401867,95420.6751044465,39347.3332107159,97360.3347913561,56539.0281831205,32747.6148205444,29114.5443325993,21251.3274422626,45679.2308192593,18077.4464213681,31273.8537053699,141738.883146924,105073.736260088,55423.3747501549,43078.0595694129,45834.8925355919,17875.3841125833,32656.9948891387,50570.9396023393,61733.6947306551,29613.5686341883,12650.6336126632,564108.218507594,5479457.16514279,19315.6925888494,34707.0254663992,59278.7431981355,23555.6265708426,40448.371385917,12881.8405532322,30348.4431338155,11889.105361774,69920.0660861445,50207.2214117439,92207.0401030557,52353.1133657213,65806.951674017,26274.7973535474,39320.7751898249,10209.3634284932,94276.8991556005,74628.6217571491,34496.1967578447,27960.2691778698,47334.5545593107,7390.4043832898,14356.2070983429,5590.07905299097,6845.73272351423,14152.4586398861,16612.5313839479,16990.2870238215,11922.2449902866,36796.2753403765,5923.30692709171,16197.9410875721,19818.4488715505,289327.890303216,40120.577796879,75738.2361825322,47367.6226190687,59886.4443080783,18718.9058963418,103122.282776001,13694.1163833648,17753.7453908003,22033.0052992663,44832.9457105325,26219.1799737352,25417.1628302869,12656.6220879173
"4",65726.9013872409,438542.138271949,2880850159.12196,0,422346.231663432,125665.300327678,58884.9589069137,780574.880961381,119706.721953847,64804.3388892577,81329.0909097977,310162.387053483,244807.713420744,2108501.93529488,281453.097887909,95608.2078110292,110043.47939917,162160.963001647,54496.6880152066,33539.7566212672,28529.7763871629,266554.921238931,27972.6980847872,12008.1429083439,30890.5576778507,190253.549368133,18071.1848013091,7884.22593808561,2350.00321291892,9065.17814571254,6697.38708409842,2709.32614209757,2244.43162433263,33972.9953429939,1694.09762076133,2690.57158841397,151537.993509822,25270.5481970682,49740.5560425383,90407.3244068807,517675316.565914,5809745.94824707,101528.447520223,954134.771190889,67103.3137743241,62551.8694327101,1141154.86528738,34911.6364669312,124479.860780267,784129.767627478,285380.342460588,238496.073801243,425220.127926382,561787.303101397,210662.717853103,642611139.211185,498338.333483058,133151542.367336,564217.669769957,775819.106757177,373567.723861014,14260.5079222712,36802.2227945347,9653.91513893469,10441.7068925896,19440.9625484786,26728.053458413,227262.787902967,243332.095737154,77794.3897129476,86174.6792529085,31110.3205053939,15793.9704629954,15236.7151369272,29511.5273152829,35443.6410276489,281339.924738267,76718.9990666944,114802.144175996,47537.9123382102,98198.9766606004,388427.414328167,70563.6171496236,129416.15253663,822480.497031046,303543.381911709,108087.752746448,45398.0447183631,68110.6107818717,17376.5000436573,103903.961892224,19855394.2509716,10456476.0379124,1755491.88361455,12846391.1519493,3575138.86490322,1069918.42743915,17710396.1901851,1126572.21185254,479250347.043866,11783.4152378135,41849.5437125508,32051.5658675553,22384.3356638786,50170.7199620993,7120.57965178089,18585.6315797533,18408.0693780315,154155.664167446,22864.5114917495,15149.5011765163,17503.6278241439,34694.9274053264,223320.635442718,313221.672516766,37425.3669834617,46615.7795211531,56667.3645382083,63972.3677857212,22733.333660158,25782.7055422951,635075.472095623,23704.2483287703,38172.3064618289,26657.1325700678,68243.6832434855,14854.0589057394,3819.49175890116,5966.92407522629,9279.92511668019,8665.84257888348,6341.51229232802,6242.74892381837,7458.63732202681,777.289997272792,58037.1751428055,32478.9673787025,40047.3689994374,37064.3730441007,8220.08743277417,2489.88456941406,79356.8332612067,34197.9274599973,51746.6141492718,34970.5960031436,41402.8514154363,79696.5616248049,96114.1958789551,34421.1327148147,87813.7665872026,218161.565055535,414622.892463719,49976.3391968142,45704.58718541,10572.1932720566,391934.407753537,281991.276360143,36681.6573488879,127261.548445036,112179.516633886,41929.1985515539,150864.67636648,75331.4950611493,14795.0693190012,22066.0915362462,20683.2553264248,13934.172222775,15652.8206869494,13034.9987694435,7696.14633593679,5622.51913185303,27274.4101340077,20737.2972332595,23096.2984852398,9568.1425157707,17351.7651264734,14544.5220623343,3074.57836220119,19355.5706485669,38154.6099754065,24329.3400188522,17935.8737812372,8525.36235016119,17034.8990755973,9412.03780079253,10898.8123988847,13376.9650263373,8498.12880242228,26523.0884484269,59154.0167578648,73355.704241109,288978.337042271,86664.5329095135,64149.8727434339,92858.0254420942,211258.728589369,111026.502958885,182823.227260826,124384.269072808,26275.7278534134,35972.7741044295,14089.3875045386,57395.7753979634,33256.5345728754,18153.2209592085,155778.137165408,93214.3205652168,145258.487326578,199709.303947588,121808.738274633,70728.3793401275,327136.058565996,181513.312509746,79325.8794124025,30635.2950861966,179128.473311176,152651.041142291,25918.358578855,11222.3490194109,52369.3388755854,42939.0568243657,65877.0935338843,181355.770615447,55918.1493456811,49584.6543313246,22547.305226222,90402.1585420825,70942.2663967641,41249.7587621742,8320.93107446691,25651.3131368412,65899.2768015071,49699.1455493014,168026.055118655,11722.6899227319,6156.35024794498,8739.93366243111,70974.1518360805,34807.0042384187,10306.1463771937,83653.0708268828,46247.935867479,39480.826376286,41020.8412354559,17027.2704070198,43028.0879764943,24562.3492295567,14726.1112033122,13323.1077631126,9369.51318166093,20297.480945713,8295.16880483515,14311.9611481348,63670.9346143545,49286.7154862662,23721.5894052371,18853.1143972332,21315.8494477638,7880.38712066488,13967.6082735913,22275.525330159,27442.203681575,12756.7344949476,5448.47341723974,197686.650391097,1941165.20061649,8221.53503732613,15066.442600156,25044.3987623548,10031.3688135398,17257.8988181276,5483.02904317152,13169.2078544011,5221.19625051293,29817.3556110821,21370.2111930341,39247.0219438587,22385.7146030241,28010.0833246787,11183.6097021716,16847.129360152,4345.51537564822,40128.0371414519,32071.6081627843,14715.992532856,11915.3347847636,20147.4887320499,3145.65311586574,5982.53799653753,2307.53683098502,2913.81896784964,5921.7296113829,6903.04203050555,7231.74897395122,5074.58660673715,15661.9735773101,2521.19747784904,6894.49470017431,8435.52831633712,123149.577808912,17076.9303020084,32237.2371363703,20161.5638272438,25490.0774525666,7982.77861650959,43493.7587964787,5690.01772261188,7488.02420900107,9325.39059272345,19082.7034697401,10706.5266404081,10568.9988938279,5138.53643978739
"5",449966703.273858,4377489059.30413,39006275.3622639,1282039.34663619,0,247309.996554399,101560.730423464,1550895.17791193,200214.531091168,126002.517048181,174590.205101875,589118.172757488,492869.800220154,3002784.24541542,809305.659776908,350287.848974137,334062.710917293,468024.389321158,210915.250387722,148081.640458278,86309.6596243064,800989.146392555,87405.3729947901,265912.067928852,660362.260689193,4056434.06971509,378558.725008952,49406.4527179171,14526.4090812966,53485.4623694258,46293.614685377,17617.4085380353,14452.7659077473,202629.954700993,11072.437063196,19176.0740380049,9604690.69869084,4542592.60998231,232442824.87924,437684703.086296,1332048.38060556,7492124.29393319,2083890542.23321,22369094.585742,690842.610591952,52039153.8363717,333374099.316508,7969395.66624326,1587558.1258108,2946034.31645949,436348.651339587,809061.738871261,1497140.34411872,2837552.98131045,1184713.63220195,2737002.59354208,2216045.56407229,1540342.75894465,1804649.61377641,2207684.27502886,1366718.68451182,77387.4368445719,208746.009498006,53979.5829182734,60580.1377686742,132824.808746816,143992.263483222,507937.136645087,618923.887324869,253313.62975496,244680.092134382,85509.240165235,91202.7520889878,47732.9318825714,100214.614138894,126066.223041663,816495.710449422,247412.210512462,296837.555179105,150514.896976148,200668.998010647,922360.227536025,177763.162427614,293629.762373104,2001316.71863628,540813.390939256,226788.820611821,107143.377622925,181498.806005682,35448.3231989981,219597.606199646,1304292166.42502,324032494.594336,53608920.214935,92400947.5257888,42628366.5886374,31537451.0903878,15141653.1680163,112751600.176282,79416048.5609993,116189.841445227,267870.500657983,248049.536785681,221837.981464271,329826.252002518,77621.6095353524,118320.888761817,175330.813139056,755298.894945796,124731.351890876,108088.700659088,142258.689750282,294504.93713593,1933634.51987218,3999011.66057961,312367.966069416,328595.236010463,910012.443156887,787515.00603265,274795.83763102,83911.679228725,6741568.34515278,347501.070887936,759852.977585302,242440.375979918,645815.84429493,67382.5168111893,26928.2328232,42310.3902012566,75023.0530370616,60065.7065144812,54299.9044528133,50045.4223381213,49865.2846819942,5537.15102601877,392004.806724558,95591.8640333556,98074.7226994221,119759.708522056,43665.935284349,14386.8776698174,1431983.67513276,1241724348.46949,191858481.197483,933816.25134788,1676477.56822632,1870897.75914893,2850400.30176207,819437.376078201,25369139.3906577,64084355.7103929,8851135.83017837,1330818.26750949,359649656.24416,233119.786464435,1018468197.21396,1426712201.69326,989802.92727844,3112237.53174727,39910354.1444613,1095093.61253468,3708211.93641685,1675477.9752305,158343.415100101,251906.728132948,223331.41791721,151908.28407694,184588.805331035,146028.137458613,86254.4927982079,66302.392347688,283959.921584678,211902.724668928,255377.604904753,101189.554297022,180583.612983921,147803.999402042,31039.5437695629,204788.530301363,411735.614251361,256609.091548811,185121.019473392,91208.1786831566,180989.2795136,94965.0564482001,110636.067827524,137825.353908685,99095.091197,329083.052036695,831709.88842479,945896.973565933,5014419.82711528,1417158.49922693,1646951.67431993,1263641.38250067,2678096.71779473,1310536.07782306,2233099.51888848,1847568.64960607,369537.3041386,392943.020865283,165231.200656661,706348.99817939,419930.678578547,200133.440490093,3217057.69323824,2327332.62597969,3488026.13324252,5042184.77122462,2705804.99956316,1953430.2152078,9314710.20592383,5625919.61209005,1929991.78329521,780062.795643906,4984349.32577688,4139559.51980985,257047.678125281,117767.960417,566051.921889293,429974.946368484,703720.740574551,1829077.38552693,587881.27354745,483320.386786911,227807.353478908,892114.224589588,669075.035503486,405881.198162206,81084.970384545,244309.526750632,620293.693844727,467863.594495227,1594578.62924349,119210.936576787,64327.4356556888,88277.3670225174,715008.775636106,347693.860074729,102838.48120567,795561.76322459,411006.368830168,365482.338085373,351005.565126712,158609.160042382,387950.795521808,204154.601246657,125567.08990346,106142.865603982,77995.499415612,174705.737321654,68983.6644877743,120707.996342828,535218.251174847,417526.236799511,214858.913531831,164139.220545783,172196.729703049,67931.9798210146,131248.766970195,194176.474484819,243973.304430766,116815.993022698,50738.5163474614,3723288.64950936,40124134.1892544,77481.3403160307,135310.536591376,231336.802792507,99405.0753279584,168897.127915045,53299.0107269386,124455.384685955,48676.2541797774,285575.770609992,204596.849893664,376602.85533275,213826.752892769,268776.504196207,107175.134260693,160580.849054431,41507.0848334934,390622.013456614,304807.008357258,140262.316412131,114473.833994426,191447.180294625,29644.1207070984,60156.4327492238,22831.659388903,28425.5463191669,57994.3387216345,70970.4335269655,69393.731746973,48694.2374497684,150287.682408066,24192.6679271106,66157.5391344675,80944.8435276765,1181707.05288674,163865.19010931,309339.026307847,193464.424286126,244595.270566551,76453.960580324,431329.38686225,57417.9232519853,75285.9337422284,93324.6119122323,193365.048136089,110628.978243397,105704.073314723,56390.1479245439
